,Wind turbine ID,Terrain height [m],Nacelle height [m],Rotor diameter [m],Max power [MW],Price region,Installation date,Longitude,Latitude
3322,1315-V-007-003,171.47,105.0,110.0,2.2,SE4,1998-12-29,13.018765885983706,56.913860648187125
3323,2161-V-006-008,521.12,116.0,117.0,3.45,SE2,1998-12-31,15.530977884351845,62.118367634691836
3324,2161-V-006-007,518.0,116.0,117.0,3.45,SE2,1998-12-31,15.535733547602296,62.12283762953133
3325,1384-V-002-008,104.67,94.0,112.0,3.3,SE3,1998-12-31,12.219027014125189,57.372770055078995
3326,2161-V-006-005,557.58,116.0,117.0,3.45,SE2,1998-12-31,15.52600648196969,62.13786589554831
3327,2161-V-006-004,560.7,116.0,117.0,3.45,SE2,1998-12-31,15.533499518128398,62.134246579674056
3328,2161-V-006-002,543.11,116.0,117.0,3.45,SE2,1998-12-31,15.537733022818227,62.12857492472522
3329,2161-V-006-001,525.04,116.0,117.0,3.45,SE2,1998-12-31,15.529531174265172,62.12663168225056
3330,1384-V-002-001,95.9,94.0,112.0,3.3,SE3,1998-12-31,12.202407770702719,57.3865209080393
3331,1384-V-002-002,103.73,94.0,112.0,3.3,SE3,1998-12-31,12.202927061752773,57.382982418494855
3332,1384-V-002-003,100.2,94.0,112.0,3.3,SE3,1998-12-31,12.209167325871826,57.38561046447555
3333,1384-V-002-005,106.91,94.0,112.0,3.3,SE3,1998-12-31,12.216310035714802,57.3846901624058
3334,1384-V-002-006,96.48,94.0,112.0,3.3,SE3,1998-12-31,12.217415605583701,57.380643328886684
3335,1384-V-002-007,92.46,94.0,112.0,3.3,SE3,1998-12-31,12.218490034625843,57.37678453348539
3336,2161-V-006-006,507.37,116.0,117.0,3.45,SE2,1998-12-31,15.525772064817996,62.12323489166856
3337,1384-V-002-009,111.15,94.0,112.0,3.3,SE3,1998-12-31,12.21952521550748,57.3688266161005
3338,2161-V-006-003,537.89,116.0,117.0,3.45,SE2,1998-12-31,15.541737048836996,62.132688565946296
3339,2421-V-004-091,628.9,90.0,110.0,2.5,SE2,1999-01-01,17.213320799121508,65.29427486686234
3340,2421-V-004-099,628.69,90.0,110.0,2.5,SE2,1999-01-01,17.21112003919947,65.31002130697611
3341,1380-V-020-001,20.1,100.0,100.0,2.2,SE4,1999-01-01,13.022633556197944,56.593958469904464
3342,2421-V-004-098,640.46,90.0,110.0,2.5,SE2,1999-01-01,17.218864265042043,65.31367236398448
3343,2421-V-004-097,647.58,90.0,110.0,2.5,SE2,1999-01-01,17.230026137993647,65.31604485511886
3344,2421-V-004-096,645.68,90.0,110.0,2.5,SE2,1999-01-01,17.14637419607146,65.30801097047406
3345,2421-V-004-095,627.83,90.0,110.0,2.5,SE2,1999-01-01,17.163135772911335,65.30957184819538
3346,2421-V-004-094,641.02,90.0,110.0,2.5,SE2,1999-01-01,17.172282391682828,65.30657576553405
3347,2421-V-004-093,632.34,90.0,110.0,2.5,SE2,1999-01-01,17.192356873263517,65.30325686496812
3348,2421-V-004-092,633.4,90.0,110.0,2.5,SE2,1999-01-01,17.20578998712796,65.30011447344117
3349,1292-V-004-001,123.56,104.0,92.0,2.3,SE4,1999-02-15,13.08608419921509,56.24826049395484
3350,1292-V-004-004,130.07,104.0,92.0,2.3,SE4,1999-02-15,13.101761959020473,56.24359540584604
3351,1292-V-004-003,118.85,100.0,100.0,2.0,SE4,1999-03-07,13.098008885946314,56.246377491824944
3352,1292-V-004-005,121.95,100.0,100.0,2.0,SE4,1999-03-07,13.108374219941682,56.24499971856357
3353,1292-V-004-006,112.75,100.0,100.0,2.0,SE4,1999-03-07,13.104386949612849,56.24730213131006
3354,1497-V-029-001,207.29,67.0,82.0,2.0,SE3,1999-03-15,14.143846586053217,58.22279966019268
3355,1781-V-007-006,159.92,116.0,126.0,3.3,SE3,1999-06-01,14.182355388275479,59.35236545210148
3356,1781-V-007-005,148.94,116.0,126.0,3.3,SE3,1999-06-01,14.167591458813648,59.34620636280961
3357,1781-V-007-004,136.02,116.0,126.0,3.3,SE3,1999-06-01,14.191241554113232,59.34604240057836
3358,1781-V-007-003,155.08,116.0,126.0,3.3,SE3,1999-06-01,14.200594291294244,59.357511242688894
3359,1781-V-007-002,174.03,116.0,126.0,3.3,SE3,1999-06-01,14.190949338674141,59.35554788621035
3360,1781-V-007-001,184.55,116.0,126.0,3.3,SE3,1999-06-01,14.204026332671484,59.36297175898252
3361,1781-V-007-007,147.39,116.0,126.0,3.3,SE3,1999-06-01,14.176739666318367,59.3445834515097
3362,1781-V-007-008,146.11,116.0,126.0,3.3,SE3,1999-06-01,14.174464028064861,59.34940530170229
3363,0680-V-003-004,325.26,95.0,110.0,2.2,SE3,1999-08-01,13.811366888442457,57.7442964159352
3364,0680-V-003-003,325.41,95.0,110.0,2.2,SE3,1999-08-01,13.809297613347885,57.74904547272458
3365,0680-V-003-002,322.54,95.0,110.0,2.2,SE3,1999-08-01,13.799213337436631,57.74902611667996
3366,0680-V-003-001,322.55,95.0,110.0,2.2,SE3,1999-08-01,13.797408870344631,57.75581417944638
3367,1882-V-008-003,176.38,100.0,100.0,2.2,SE3,1999-08-15,15.010909252613029,58.807306860886655
3368,1882-V-008-001,163.83,100.0,100.0,2.2,SE3,1999-08-15,15.010405829857191,58.81284282606908
3369,1882-V-008-005,168.21,100.0,100.0,2.2,SE3,1999-08-15,15.005163419918054,58.80219716557111
3370,0584-V-028-001,100.7,95.0,100.0,2.2,SE3,1999-09-01,14.76400784592022,58.404135998649316
3371,1284-V-022-002,11.07,95.0,100.0,2.2,SE4,1999-09-01,12.664100732073244,56.15231500434513
3372,1284-V-022-001,10.94,95.0,100.0,2.2,SE4,1999-09-01,12.664098031023666,56.14812540359143
3373,0584-V-028-002,100.36,95.0,100.0,2.2,SE3,1999-09-01,14.76602529730639,58.401881834141825
3374,1473-V-018-002,92.84,137.0,126.0,3.45,SE3,1999-10-01,14.03704493012415,58.773924592359016
3375,1473-V-018-001,89.05,137.0,126.0,3.45,SE3,1999-10-01,14.044359244254002,58.776475852508526
3376,1473-V-018-004,95.23,137.0,126.0,3.45,SE3,1999-10-01,14.032511440478359,58.769040630107895
3377,1493-V-012-003,103.59,137.0,126.0,3.45,SE3,1999-10-01,14.022640044295333,58.786210807159954
3378,1493-V-012-004,95.9,137.0,126.0,3.45,SE3,1999-10-01,14.035044819216473,58.78431027377977
3379,1493-V-012-005,101.69,137.0,126.0,3.45,SE3,1999-10-01,14.015120801006235,58.782327486050725
3380,1473-V-018-005,106.27,137.0,126.0,3.45,SE3,1999-10-01,14.019576619544896,58.76600598556228
3381,1473-V-018-006,100.86,137.0,126.0,3.45,SE3,1999-10-01,14.032130468894595,58.76470865826333
3382,1473-V-018-007,96.4,137.0,126.0,3.45,SE3,1999-10-01,14.040087894840477,58.76266644220023
3383,1473-V-018-003,107.83,137.0,126.0,3.45,SE3,1999-10-01,14.02392436373956,58.77003576076819
3384,1493-V-012-002,90.76,137.0,126.0,3.45,SE3,1999-10-01,14.03178744136438,58.78946821780068
3385,1493-V-012-001,96.91,137.0,126.0,3.45,SE3,1999-10-01,14.02355174893972,58.79070848239536
3386,1493-V-012-007,95.44,137.0,126.0,3.45,SE3,1999-10-01,14.040581544445205,58.78050746784778
3387,1493-V-012-006,110.91,137.0,126.0,3.45,SE3,1999-10-01,14.027786955630322,58.781561324422086
3388,1493-V-012-008,95.66,137.0,126.0,3.45,SE3,1999-10-01,14.032662940939904,58.77789757875879
3389,1493-V-012-009,97.26,137.0,126.0,3.45,SE3,1999-10-01,14.008038030718135,58.75825564683684
3390,1493-V-012-010,100.36,137.0,126.0,3.45,SE3,1999-10-01,14.0108334144973,58.763990223103235
3391,1473-V-018-008,99.37,137.0,126.0,3.45,SE3,1999-10-01,14.027708574450878,58.7596097909679
3392,1493-V-012-012,113.59,137.0,126.0,3.45,SE3,1999-10-01,14.017730567018823,58.773560445783964
3393,1493-V-012-013,105.01,137.0,126.0,3.45,SE3,1999-10-01,14.016373169415598,58.75700000458674
3394,1493-V-012-014,102.98,137.0,126.0,3.45,SE3,1999-10-01,14.005661403820309,58.755004772587746
3395,1493-V-012-011,106.59,137.0,126.0,3.45,SE3,1999-10-01,14.018545056109526,58.76150734774746
3396,2284-V-016-032,495.14,117.0,126.0,3.45,SE2,2000-01-01,17.495598056946697,63.866994979974
3397,2284-V-016-017,448.45,117.0,126.0,3.45,SE2,2000-01-01,17.426456724901993,63.89898838937945
3398,2284-V-016-016,498.89,117.0,126.0,3.45,SE2,2000-01-01,17.483354068326417,63.874584891612294
3399,2284-V-016-027,492.57,117.0,126.0,3.45,SE2,2000-01-01,17.431465114431937,63.88791822311346
3400,2284-V-016-028,514.82,117.0,126.0,3.45,SE2,2000-01-01,17.439213981278893,63.884016834585395
3401,2284-V-016-030,530.86,117.0,126.0,3.45,SE2,2000-01-01,17.451019651426243,63.87973905869826
3402,1435-V-060-005,130.41,110.0,100.0,3.0,SE3,2000-01-01,11.411496417386557,58.76871053520462
3403,2284-V-016-019,494.98,117.0,126.0,3.45,SE2,2000-01-01,17.442603532029324,63.88883533616564
3404,2284-V-016-020,537.76,117.0,126.0,3.45,SE2,2000-01-01,17.45199129689717,63.8828784251343
3405,1435-V-060-006,147.85,110.0,100.0,3.0,SE3,2000-01-01,11.416518363545048,58.77169986696512
3406,2284-V-016-024,467.72,117.0,126.0,3.45,SE2,2000-01-01,17.414732010026636,63.89643337601483
3407,1435-V-060-007,149.89,110.0,100.0,3.0,SE3,2000-01-01,11.418779711165952,58.77461228579933
3408,2284-V-016-015,493.69,117.0,126.0,3.45,SE2,2000-01-01,17.476215113443295,63.878307087105746
3409,2284-V-016-026,483.04,117.0,126.0,3.45,SE2,2000-01-01,17.421660642966017,63.89216632115777
3410,2284-V-016-009,418.13,117.0,126.0,3.45,SE2,2000-01-01,17.399658464175,63.90105800105238
3411,2284-V-016-036,446.23,117.0,126.0,3.45,SE2,2000-01-01,17.41260471563718,63.90161185883191
3412,2284-V-016-023,527.35,117.0,126.0,3.45,SE2,2000-01-01,17.46529680054718,63.87646174038723
3413,2284-V-016-007,493.39,117.0,126.0,3.45,SE2,2000-01-01,17.500910154104215,63.880875633005644
3414,2284-V-016-006,512.03,117.0,126.0,3.45,SE2,2000-01-01,17.49346766152223,63.88429172042068
3415,2284-V-016-004,475.92,117.0,126.0,3.45,SE2,2000-01-01,17.48575247923947,63.88758421898832
3416,2284-V-016-002,442.82,117.0,126.0,3.45,SE2,2000-01-01,17.465853537049572,63.8946130715777
3417,2284-V-016-021,555.46,117.0,126.0,3.45,SE2,2000-01-01,17.45774295466495,63.88100150882034
3418,2284-V-016-034,510.76,117.0,126.0,3.45,SE2,2000-01-01,17.47229678002469,63.86971177787269
3419,2284-V-016-033,530.57,117.0,126.0,3.45,SE2,2000-01-01,17.486743528918428,63.8699589490644
3420,1435-V-060-004,123.13,110.0,100.0,3.0,SE3,2000-01-01,11.406820769369112,58.765559857169784
3421,2284-V-016-035,472.88,117.0,126.0,3.45,SE2,2000-01-01,17.504198368707513,63.86125274543192
3422,1080-V-017-001,35.8,98.0,92.0,2.35,SE4,2000-02-28,15.723595623417927,56.19122349444517
3423,2581-V-004-008,440.52,110.0,137.0,3.6,SE1,2000-05-31,20.384091409596476,65.45805371270589
3424,2581-V-004-007,398.7,110.0,137.0,3.6,SE1,2000-05-31,20.397044517994942,65.45094852964469
3425,1291-V-040-001,41.72,64.0,71.0,2.3,SE4,2000-07-08,14.150700894645201,55.48309298887513
3426,2281-V-006-014,400.36,127.0,126.0,3.45,SE2,2000-07-14,16.957582339109507,62.69682983080178
3427,2281-V-006-018,408.35,127.0,126.0,3.45,SE2,2000-07-14,16.948054873288456,62.69443115677878
3428,2281-V-006-019,388.41,127.0,126.0,3.45,SE2,2000-07-14,16.931585612253723,62.694860240159585
3429,2281-V-006-020,397.6,127.0,126.0,3.45,SE2,2000-07-14,16.917959621670306,62.69351523228358
3430,2281-V-006-021,395.98,127.0,126.0,3.45,SE2,2000-07-14,16.929292460715235,62.68847189139727
3431,2281-V-006-022,393.14,127.0,126.0,3.45,SE2,2000-07-14,16.93916226764757,62.68561087653094
3432,2281-V-006-023,395.23,127.0,126.0,3.45,SE2,2000-07-14,16.955821704448073,62.685690703474094
3433,2281-V-006-013,373.16,127.0,126.0,3.45,SE2,2000-07-14,16.967054270882162,62.70225232994072
3434,2281-V-006-012,389.79,127.0,126.0,3.45,SE2,2000-07-14,16.955751395304556,62.7014929515236
3435,2281-V-006-017,411.55,127.0,126.0,3.45,SE2,2000-07-14,16.94050833659604,62.6978212903534
3436,2281-V-006-011,410.73,127.0,126.0,3.45,SE2,2000-07-14,16.9551522679334,62.70820964036667
3437,2281-V-006-010,415.67,127.0,126.0,3.45,SE2,2000-07-14,16.948077649851612,62.705153714690525
3438,2281-V-006-009,386.01,127.0,126.0,3.45,SE2,2000-07-14,16.934593318408123,62.711256790683514
3439,2281-V-006-008,385.8,127.0,126.0,3.45,SE2,2000-07-14,16.918523705571914,62.70749067887712
3440,2281-V-006-007,404.05,127.0,126.0,3.45,SE2,2000-07-14,16.90724557354522,62.71161739012126
3441,2281-V-006-006,385.73,127.0,126.0,3.45,SE2,2000-07-14,16.903943519030808,62.707425966624015
3442,2281-V-006-005,387.88,127.0,126.0,3.45,SE2,2000-07-14,16.90513002104756,62.7162281313199
3443,2281-V-006-004,401.26,127.0,126.0,3.45,SE2,2000-07-14,16.897900263052342,62.71364651138119
3444,2281-V-006-003,370.52,127.0,126.0,3.45,SE2,2000-07-14,16.890829448550907,62.710040368284695
3445,2281-V-006-002,361.63,127.0,126.0,3.45,SE2,2000-07-14,16.893577679232664,62.720481491174155
3446,2281-V-006-001,373.19,127.0,126.0,3.45,SE2,2000-07-14,16.89037415465726,62.71634194534422
3447,2281-V-006-016,387.77,127.0,126.0,3.45,SE2,2000-07-14,16.9304537004872,62.70054923136674
3448,2281-V-006-015,381.47,127.0,126.0,3.45,SE2,2000-07-14,16.923455961422054,62.70355725966924
3449,1452-V-010-012,301.88,120.0,130.0,3.6,SE3,2000-07-31,13.55245892641016,57.450191701310075
3450,1452-V-010-001,271.8,120.0,130.0,3.6,SE3,2000-07-31,13.521946432816495,57.455098186734546
3451,1452-V-010-011,234.11,120.0,130.0,3.6,SE3,2000-07-31,13.553731861175905,57.46918561690051
3452,2161-V-004-006,464.63,142.0,126.0,3.8,SE2,2000-07-31,15.582556918536733,61.704071138798
3453,2161-V-004-005,456.47,142.0,126.0,3.8,SE2,2000-07-31,15.576554975872995,61.70974318668825
3454,2161-V-004-004,441.91,142.0,126.0,3.8,SE2,2000-07-31,15.582385739351675,61.71505100363922
3455,2161-V-004-003,442.86,142.0,126.0,3.8,SE2,2000-07-31,15.588780664265357,61.711145530161296
3456,2161-V-004-002,437.64,142.0,126.0,3.8,SE2,2000-07-31,15.607784090549316,61.70800135294199
3457,1452-V-010-013,296.82,120.0,130.0,3.6,SE3,2000-07-31,13.548046821986333,57.445837598039226
3458,2161-V-004-001,398.75,142.0,126.0,3.8,SE2,2000-07-31,15.615613856383822,61.70421392051272
3459,1452-V-010-009,279.63,120.0,130.0,3.6,SE3,2000-07-31,13.544086123871615,57.458894712772285
3460,1452-V-010-008,298.13,120.0,130.0,3.6,SE3,2000-07-31,13.54898818739765,57.45383948286538
3461,1452-V-010-007,291.82,120.0,130.0,3.6,SE3,2000-07-31,13.5407350298734,57.45348206735581
3462,1452-V-010-006,292.51,120.0,130.0,3.6,SE3,2000-07-31,13.538395167581172,57.44711984468504
3463,1452-V-010-004,275.66,120.0,130.0,3.6,SE3,2000-07-31,13.527463472910602,57.446905203230706
3464,1452-V-010-003,282.59,120.0,130.0,3.6,SE3,2000-07-31,13.525000250099644,57.451726108117974
3465,1452-V-010-002,280.46,120.0,130.0,3.6,SE3,2000-07-31,13.531242662763635,57.45573114258866
3466,1452-V-010-010,251.97,120.0,130.0,3.6,SE3,2000-07-31,13.547759018271053,57.46439837931257
3467,1452-V-010-005,289.67,120.0,130.0,3.6,SE3,2000-07-31,13.533314205060464,57.450556085383745
3468,0980-V-077-002,4.94,95.0,100.0,2.2,SE3,2000-08-16,18.216942678276197,57.07417799120034
3469,0980-V-077-003,4.94,95.0,100.0,2.2,SE3,2000-08-17,18.217177753881007,57.07703635287094
3470,0980-V-077-001,4.94,95.0,100.0,2.2,SE3,2000-08-22,18.21016158541618,57.077665985009375
3471,1292-V-004-002,120.51,100.0,98.0,3.0,SE4,2000-08-31,13.090953565906242,56.24739214074602
3472,1461-V-025-006,184.61,135.0,130.0,3.6,SE3,2000-09-29,12.31598641554428,58.835798982547374
3473,1461-V-025-001,200.8,135.0,130.0,3.3,SE3,2000-09-29,12.317650282790106,58.84050600554706
3474,1461-V-025-005,197.52,135.0,130.0,3.6,SE3,2000-09-29,12.304875791812899,58.832907738835914
3475,1461-V-025-004,183.75,135.0,130.0,3.3,SE3,2000-09-29,12.315257341478508,58.83088674334168
3476,1461-V-025-003,200.32,135.0,130.0,3.3,SE3,2000-09-29,12.303558890576973,58.83736399374155
3477,1461-V-025-002,202.94,135.0,130.0,3.3,SE3,2000-09-29,12.307575037036221,58.84189564817372
3478,1461-V-025-007,200.13,135.0,130.0,3.6,SE3,2000-09-29,12.297411718342373,58.840622959253
3479,1860-V-002-006,211.75,110.0,100.0,2.0,SE3,2000-10-14,14.411079609563622,58.85072360309477
3480,1860-V-002-005,221.72,110.0,100.0,2.0,SE3,2000-10-14,14.412099426357623,58.854862594292285
3481,1860-V-002-004,214.72,110.0,100.0,2.0,SE3,2000-10-14,14.404810088370374,58.86234727197018
3482,1860-V-002-003,214.91,110.0,100.0,2.0,SE3,2000-10-14,14.404382418709796,58.85698557994588
3483,1860-V-002-001,220.41,110.0,100.0,2.0,SE3,2000-10-14,14.403303507050776,58.84865397517017
3484,1860-V-002-002,216.75,110.0,100.0,2.0,SE3,2000-10-14,14.404401513541762,58.85261314222048
3485,2581-V-016-070,318.54,131.0,137.0,3.6,SE1,2000-11-30,20.809528381196575,65.36185888420749
3486,2581-V-016-086,321.01,131.0,137.0,3.6,SE1,2000-11-30,20.751427536329782,65.35313473839537
3487,2581-V-016-085,280.29,131.0,137.0,3.6,SE1,2000-11-30,20.70811016130119,65.35904673423809
3488,2581-V-016-065,296.88,131.0,137.0,3.6,SE1,2000-11-30,20.786209522523738,65.37231523031139
3489,2581-V-016-066,315.27,131.0,137.0,3.6,SE1,2000-11-30,20.784270406139765,65.38379517295218
3490,2581-V-016-081,279.01,131.0,137.0,3.6,SE1,2000-11-30,20.769379469051245,65.34580902986491
3491,2581-V-016-080,312.89,131.0,137.0,3.6,SE1,2000-11-30,20.77336522624624,65.35306397196247
3492,2581-V-016-078,305.97,131.0,137.0,3.6,SE1,2000-11-30,20.81997222043431,65.35662993302788
3493,2581-V-016-071,310.58,131.0,137.0,3.6,SE1,2000-11-30,20.803892524723608,65.36599341809207
3494,2581-V-016-067,299.42,131.0,137.0,3.6,SE1,2000-11-30,20.78276582468983,65.37684310414542
3495,2581-V-016-076,269.1,131.0,137.0,3.6,SE1,2000-11-30,20.83709674611872,65.35024080360083
3496,2581-V-016-075,279.44,131.0,137.0,3.6,SE1,2000-11-30,20.831669323620954,65.35434050227886
3497,2581-V-016-074,287.64,131.0,137.0,3.6,SE1,2000-11-30,20.83881793255123,65.35923923348257
3498,2581-V-016-068,304.7,131.0,137.0,3.6,SE1,2000-11-30,20.82863709078457,65.36753457172355
3499,2581-V-016-069,314.54,131.0,137.0,3.6,SE1,2000-11-30,20.82140414057789,65.3615260499814
3500,2581-V-016-073,295.58,131.0,137.0,3.6,SE1,2000-11-30,20.83317179510613,65.363138465871
3501,2581-V-016-072,304.79,131.0,137.0,3.6,SE1,2000-11-30,20.794448515782975,65.36895886844408
3502,2581-V-016-077,248.25,131.0,137.0,3.6,SE1,2000-11-30,20.844426429690643,65.347105637222
3503,2581-V-016-089,286.42,131.0,137.0,3.6,SE1,2000-11-30,20.719898856350937,65.35824785312074
3504,2581-V-016-050,285.26,131.0,137.0,3.6,SE1,2000-11-30,20.818797250685645,65.38024643915269
3505,2581-V-016-059,315.97,131.0,137.0,3.6,SE1,2000-11-30,20.8141462335205,65.36878996530052
3506,2581-V-016-044,293.19,131.0,137.0,3.6,SE1,2000-11-30,20.858218113651336,65.36834143678438
3507,2581-V-016-043,250.78,131.0,137.0,3.6,SE1,2000-11-30,20.879093903256592,65.3546229520953
3508,2581-V-016-042,310.04,131.0,137.0,3.6,SE1,2000-11-30,20.851713091521848,65.37208592833758
3509,2581-V-016-041,263.92,131.0,137.0,3.6,SE1,2000-11-30,20.87300796330867,65.35853846485185
3510,2581-V-016-040,292.26,131.0,137.0,3.6,SE1,2000-11-30,20.841845996503576,65.37427116178424
3511,2581-V-016-039,291.48,131.0,137.0,3.6,SE1,2000-11-30,20.861554596893576,65.36194463351357
3512,2581-V-016-038,307.17,131.0,137.0,3.6,SE1,2000-11-30,20.831920365744697,65.3720018268957
3513,2581-V-016-037,318.08,131.0,137.0,3.6,SE1,2000-11-30,20.850242644542977,65.36498007959511
3514,2581-V-016-036,312.1,131.0,137.0,3.6,SE1,2000-11-30,20.841142986832363,65.36801177306234
3515,2581-V-016-035,269.2,131.0,137.0,3.6,SE1,2000-11-30,20.84444486513281,65.35504914741233
3516,2581-V-016-034,317.26,131.0,137.0,3.6,SE1,2000-11-30,20.732543762504353,65.35857475968682
3517,2581-V-016-033,233.3,131.0,137.0,3.6,SE1,2000-11-30,20.88437301626857,65.37080664315664
3518,2581-V-016-032,264.13,131.0,137.0,3.6,SE1,2000-11-30,20.75333451725036,65.3483518005806
3519,2581-V-016-031,257.17,131.0,137.0,3.6,SE1,2000-11-30,20.877018211269792,65.34838299061629
3520,2581-V-016-060,329.29,131.0,137.0,3.6,SE1,2000-11-30,20.804753229228563,65.37182080610042
3521,2581-V-016-030,261.25,131.0,137.0,3.6,SE1,2000-11-30,20.860394441110074,65.35010035093072
3522,2581-V-016-028,299.42,131.0,137.0,3.6,SE1,2000-11-30,20.858227548016977,65.35642390676246
3523,2581-V-016-027,315.48,131.0,137.0,3.6,SE1,2000-11-30,20.850155824993607,65.3600553716563
3524,2581-V-016-047,287.32,131.0,137.0,3.6,SE1,2000-11-30,20.827255677424272,65.3762712514964
3525,2581-V-016-026,231.82,131.0,137.0,3.6,SE1,2000-11-30,20.894873503085467,65.36392417772205
3526,2581-V-016-048,269.51,131.0,137.0,3.6,SE1,2000-11-30,20.829957539080166,65.38072416163266
3527,2581-V-016-049,269.26,131.0,137.0,3.6,SE1,2000-11-30,20.84077722483939,65.37934175907063
3528,2581-V-016-051,245.71,131.0,137.0,3.6,SE1,2000-11-30,20.835484118008424,65.38470841692973
3529,2581-V-016-052,258.41,131.0,137.0,3.6,SE1,2000-11-30,20.850951849396203,65.37763852418976
3530,2581-V-016-053,285.04,131.0,137.0,3.6,SE1,2000-11-30,20.81034873532031,65.38355530733281
3531,2581-V-016-054,267.73,131.0,137.0,3.6,SE1,2000-11-30,20.820410779757147,65.3866116688952
3532,2581-V-016-055,296.77,131.0,137.0,3.6,SE1,2000-11-30,20.79954094561386,65.38342047168521
3533,2581-V-016-056,279.6,131.0,137.0,3.6,SE1,2000-11-30,20.79069812013481,65.38783431632525
3534,2581-V-016-057,268.67,131.0,137.0,3.6,SE1,2000-11-30,20.795812770824178,65.39199713875767
3535,2581-V-016-058,279.48,131.0,137.0,3.6,SE1,2000-11-30,20.804557519633388,65.38782499756338
3536,2581-V-016-029,273.6,131.0,137.0,3.6,SE1,2000-11-30,20.867463650244463,65.35375021540935
3537,2581-V-016-061,309.8,131.0,137.0,3.6,SE1,2000-11-30,20.815053813500455,65.37375193070471
3538,2581-V-016-090,317.2,131.0,137.0,3.6,SE1,2000-11-30,20.741956360424496,65.3558349477987
3539,2581-V-016-091,344.88,131.0,137.0,3.6,SE1,2000-11-30,20.742387578036766,65.36182267891678
3540,2581-V-016-046,256.0,131.0,137.0,3.6,SE1,2000-11-30,20.86952442306597,65.36671553512187
3541,2581-V-016-098,274.0,131.0,137.0,3.6,SE1,2000-11-30,20.74060991364993,65.35120325993013
3542,2581-V-016-099,254.72,131.0,137.0,3.6,SE1,2000-11-30,20.849334594355078,65.35094894972691
3543,2581-V-016-100,239.28,131.0,137.0,3.6,SE1,2000-11-30,20.886932566326692,65.35159967812399
3544,2581-V-016-097,243.71,131.0,137.0,3.6,SE1,2000-11-30,20.880978773665962,65.37563210738159
3545,2581-V-016-045,220.08,131.0,137.0,3.6,SE1,2000-11-30,20.88865420798017,65.35742865683925
3546,2581-V-016-095,239.19,131.0,137.0,3.6,SE1,2000-11-30,20.91395002636087,65.3619875416191
